"Meshcode","Shicode","PopT","Pop0_14","Pop15_64","Pop65over","Pop75over","Pop85over"
6341402235,1205,49.6165,4.5722,33.0212,11.8538,5.7575,1.1854
6341402236,1205,49.7193,4.5816,33.0897,11.8783,5.7695,1.1878
6341402237,1205,45.9729,4.7205,25.6983,15.3350,7.6475,2.1307
6341402238,1205,75.3479,7.8526,40.9459,26.1754,13.0877,3.7393
6341402239,1205,74.4101,7.7549,40.4363,25.8497,12.9248,3.6928
6341402240,1205,8.2217,1.0414,5.0426,2.0280,1.2607,0.2741
6341402241,1205,27.1903,3.4441,16.6767,6.7069,4.1692,0.9063
6341402242,1205,35.3280,4.4495,21.0209,9.5261,5.2394,1.4313
6341402243,1205,77.7960,9.7744,45.6802,21.7430,11.3702,3.3911
6341402244,1205,78.4839,9.8608,46.0841,21.9352,11.4707,3.4211
6341402245,1205,41.8596,3.8574,27.8588,10.0006,4.8574,1.0001
6341402246,1205,23.2617,2.1436,15.4814,5.5574,2.6993,0.5557
6341402247,1205,75.2957,7.3052,46.4010,21.2854,10.4895,2.5810
6341402248,1205,73.1174,7.6202,39.7338,25.4006,12.7003,3.6287
6341402249,1205,63.4858,6.6164,34.4997,22.0546,11.0273,3.1507
6341402250,1205,16.3725,1.8508,8.9693,5.3389,3.2033,0.9254
6341402251,1205,21.0065,2.3746,11.5079,6.8499,4.1100,1.1873
6341402252,1205,64.4924,6.5018,38.8578,18.4005,11.2638,3.2043
6341402253,1205,56.2645,4.3993,39.5935,11.8086,7.6409,2.0839
6341402254,1205,72.6839,5.6831,51.1480,15.2547,9.8707,2.6920
6341402255,1205,65.1963,6.9511,35.9538,21.3326,11.9846,2.6366
6341402256,1205,24.4621,2.6081,13.4901,8.0042,4.4967,0.9893
6341402257,1205,36.2424,3.4078,22.4213,10.0412,4.9143,0.9444
6341402258,1205,44.8479,3.6504,30.7678,10.1690,3.9112,0.5215
6341402259,1205,53.7083,4.3716,36.8464,12.1780,4.6839,0.6245
6341402260,1205,47.7189,5.3943,26.1416,15.5605,9.3363,2.6972
6341402261,1205,50.9747,5.7624,27.9253,16.6222,9.9733,2.8812
6341402264,1205,58.0528,4.5391,40.8519,12.1839,7.8837,2.1501
6341402265,1205,69.4523,7.4048,38.3009,22.7252,12.7670,2.8087
6341402266,1205,45.9199,4.8959,25.3235,15.0253,8.4412,1.8571
6341402267,1205,5.0586,0.4302,3.3722,1.2204,0.5117,0.0799
6341402268,1205,13.2867,1.0815,9.1153,3.0127,1.1587,0.1545
6341402269,1205,18.7683,1.5277,12.8759,4.2556,1.6368,0.2182
6341402270,1205,60.5166,5.4458,29.4716,24.9883,13.8852,3.9487
6341402271,1205,48.1019,3.9743,22.4907,21.1967,11.5561,3.2728
6341402272,1205,40.9938,3.2754,20.8605,16.8203,8.5310,2.4293
6341402273,1205,31.7204,2.4846,21.9704,7.0182,4.4362,1.2145
6341402276,1205,101.4996,10.8947,57.9517,32.0645,16.0419,4.3610
6341402277,1205,79.0597,8.4025,46.2744,24.0944,11.3482,2.7134
6341402278,1205,22.4417,2.7790,11.6662,7.9393,3.9666,0.8492
6341402280,1205,51.6597,3.2287,21.4116,26.6795,13.9345,3.9085
6341402281,1205,49.8012,3.1126,20.6413,25.7197,13.4332,3.7679
6341402282,1205,25.6281,1.6456,10.8151,13.0145,6.7747,1.9029
6341402283,1205,21.8119,1.7626,10.7958,9.2535,4.6268,1.3219
6341402284,1205,6.7587,0.5462,3.3452,2.8673,1.4337,0.4096
6341402285,1205,106.9663,11.5317,62.4302,33.0045,15.1105,4.7717
6341402287,1205,114.1575,12.9880,63.9164,37.1469,17.6337,4.8143
6341402288,1205,83.5749,10.3675,43.3743,29.6215,14.8107,3.1737
6341402289,1205,51.1763,6.3485,26.5599,18.1384,9.0692,1.9434
6341402290,1205,48.3121,3.0195,20.0241,24.9507,13.0316,3.6552
6341402291,1205,48.8746,3.0547,20.2572,25.2412,13.1833,3.6977
6341402292,1205,33.6058,2.2761,14.7011,16.4707,8.5118,2.3981
6341402293,1205,7.3894,0.5971,3.6574,3.1349,1.5674,0.4478
6341402294,1205,13.2595,1.0715,6.5628,5.6253,2.8126,0.8036
6341402298,1205,84.5557,10.4892,43.8833,29.9691,14.9846,3.2110
6341402299,1205,87.6255,10.8700,45.4765,31.0571,15.5286,3.3275
6341402300,1205,32.7371,0.7117,20.4014,10.4379,6.4051,2.1350
6341402301,1205,20.6973,0.4499,12.8983,6.5991,4.0495,1.3498
6341402302,1205,47.5317,2.7683,26.9838,16.7230,9.0208,2.9691
6341402303,1205,38.0628,3.5081,19.6453,14.5586,7.0162,2.2803
6341402304,1205,17.9887,1.6579,9.2845,6.8805,3.3159,1.0777
6341402305,1205,10.9538,0.8731,5.2388,4.8419,2.7781,0.8731
6341402310,1205,16.2110,0.3524,10.1025,5.1687,3.1717,1.0572
6341402311,1205,21.2456,0.4619,13.2400,6.7739,4.1567,1.3856
6341402312,1205,21.3330,1.3236,11.9874,7.5789,4.0356,1.3265
6341402313,1205,42.9935,3.9625,22.1902,16.4445,7.9251,2.5756
6341402314,1205,38.2550,3.5258,19.7445,14.6321,7.0516,2.2918
6341402315,1205,55.0935,4.3915,26.3491,24.3529,13.9730,4.3915
6341402316,1205,15.8943,1.2669,7.6016,7.0257,4.0312,1.2669
6341402321,1205,31.3539,3.2079,20.9596,6.7447,3.8441,1.0602
6341402322,1205,24.1087,2.3408,15.4452,5.9752,3.3036,1.0248
6341402323,1205,44.7037,5.0566,27.4239,11.8318,6.1674,2.2848
6341402324,1205,54.0119,5.5669,30.6130,17.3472,8.6527,2.9884
6341402325,1205,35.9530,3.4338,17.7136,14.8055,7.3077,2.5950
6341402326,1205,52.2056,4.9743,25.7103,21.5210,10.6489,3.7737
6341402327,1205,24.8147,2.4331,12.3491,10.0325,4.9244,1.3426
6341402330,1205,84.3489,11.3068,57.8909,14.6989,7.9148,1.8091
6341402331,1205,46.5490,6.2398,31.9479,8.1118,4.3679,0.9984
6341402332,1205,65.4538,8.2839,43.3981,13.3195,7.1584,2.2532
6341402333,1205,51.6410,6.1017,32.8895,12.2034,6.5481,2.5300
6341402334,1205,60.7282,7.1754,38.6770,14.3508,7.7004,2.9752
6341402335,1205,2.9849,0.3352,1.5164,1.1333,0.4469,0.1915
6341402336,1205,8.7203,0.9793,4.4301,3.3109,1.3057,0.5596
6341402337,1205,39.8725,4.4277,20.3860,15.0588,6.3484,1.4626
6341402338,1205,15.9753,1.7473,8.2373,5.9907,2.7458,0.0000
6341402340,1205,84.3812,11.3112,57.9131,14.7045,7.9178,1.8098
6341402341,1205,71.4529,9.5781,49.0400,12.4516,6.7047,1.5325
6341402342,1205,40.3409,5.0636,26.6168,8.3731,4.4990,1.4615
6341402343,1205,66.2391,7.8265,42.1869,15.6531,8.3992,3.2451
6341402344,1205,52.6311,6.2187,33.5201,12.4373,6.6737,2.5785
6341402345,1205,63.1741,7.0944,32.0938,23.9859,9.4592,4.0540
6341402346,1205,24.6741,2.7709,12.5350,9.3682,3.6945,1.5834
6341402347,1205,15.3201,1.7169,7.7921,5.8111,2.3205,0.9061
6341402348,1205,16.6432,1.8204,8.5817,6.2412,2.8606,0.0000
6341402349,1205,6.7205,0.7351,3.4653,2.5202,1.1551,0.0000
6341402350,1205,51.1975,6.4952,26.1719,18.3394,14.1366,8.2145
6341402351,1205,41.9313,5.3196,21.4350,15.0202,11.5780,6.7278
6341402352,1205,35.0771,4.3691,17.9975,12.5758,9.5182,5.3320
6341402353,1205,32.9415,3.1933,17.6473,11.9329,7.0589,1.6807
6341402354,1205,38.2832,3.7111,20.5089,13.8679,8.2035,1.9532
6341402355,1205,39.5721,4.5262,21.4672,13.5787,6.9833,1.2932
6341402356,1205,53.3515,6.1023,28.9423,18.3069,9.4150,1.7435
6341402357,1205,43.9819,3.8234,21.8568,18.1007,9.2802,2.4702
6341402358,1205,22.2993,1.0194,9.5568,11.4682,5.8615,2.0388
6341402360,1205,59.3201,7.5257,30.3241,21.2490,16.3794,9.5178
6341402361,1205,48.2289,6.1186,24.6543,17.2760,13.3169,7.7382
6341402362,1205,36.4243,4.1673,18.9916,13.1087,9.1201,4.1854
6341402363,1205,32.8243,3.1819,17.5844,11.8904,7.0338,1.6747
6341402364,1205,63.3023,6.1365,33.9120,22.9310,13.5648,3.2297
6341402365,1205,55.6454,6.3647,30.1867,19.0940,9.8198,1.8185
6341402366,1205,49.1948,5.6269,26.6874,16.8806,8.6814,1.6077
6341402367,1205,52.8917,4.5431,26.1935,21.9043,11.2292,3.0175
6341402371,1205,15.9413,1.9927,8.6811,5.1922,3.6689,1.9021
6341402372,1205,10.2670,1.3216,6.9120,2.0241,1.4186,0.3938
6341402374,1205,10.7846,1.0454,5.7775,3.9067,2.3110,0.5502
6341402375,1205,25.4204,2.1780,14.6959,8.5465,4.1979,1.1302
6341402376,1205,50.5450,4.5567,28.9403,17.0480,8.4362,2.1544
6341402380,1205,4.4101,0.5317,2.7524,1.0947,0.5317,0.0938
6341402381,1205,46.9303,5.6583,29.2898,11.6494,5.6583,0.9985
6341402382,1205,23.7345,2.8786,15.0071,5.6943,2.8117,0.4637
6341402383,1205,76.6622,9.9132,55.5140,11.2350,7.2697,0.0000
6341402385,1205,16.8891,1.0133,10.3024,5.5734,2.6178,0.9289
6341402390,1205,30.1731,3.6379,18.8315,7.4898,3.6379,0.6420
6341402391,1205,7.6530,0.9227,4.7764,1.8997,0.9227,0.1628
6341402392,1205,34.9344,4.2959,22.7639,7.6949,3.9647,0.5389
6341402393,1205,12.5233,1.6194,9.0686,1.8353,1.1876,0.0000
6341402394,1205,7.4556,0.9641,5.3989,1.0926,0.7070,0.0000
6341402395,1205,45.5358,2.7322,27.7769,15.0268,7.0581,2.5045
6341403000,1205,11.1543,1.7383,6.5188,2.7524,1.4486,0.1449
6341403001,1205,13.3735,2.0842,7.8157,3.2999,1.7368,0.1737
6341403002,1205,41.8852,8.5933,26.1347,6.6561,2.5756,0.2146
6341403003,1205,69.6285,14.8029,43.8605,10.1427,3.5637,0.2741
6341403004,1205,35.2159,7.4868,22.1832,5.1299,1.8024,0.1386
6341403005,1205,169.0000,56.9663,100.6404,11.3933,2.8483,0.0000
6341403010,1205,2.6010,0.4054,1.5201,0.6418,0.3378,0.0338
6341403011,1205,20.9607,3.2666,12.2497,5.1721,2.7222,0.2722
6341403012,1205,32.7812,6.3977,20.1913,5.7932,2.4703,0.2202
6341403013,1205,45.8601,9.7498,28.8883,6.6804,2.3472,0.1806
6341403014,1205,8.0553,1.7126,5.0742,1.1734,0.4123,0.0317
6341403020,1205,7.3989,1.1585,4.3273,1.8188,0.9497,0.0950
6341403021,1205,7.1177,1.3089,4.2805,1.5043,0.5158,0.0516
6341403022,1205,8.3612,1.6680,4.8597,1.7673,0.7578,0.0672
6341403023,1205,72.8537,17.1980,43.1170,12.1668,3.6691,0.2323
6341403024,1205,16.6645,4.0780,9.6286,2.9141,0.8342,0.0485
6341403030,1205,8.2795,1.6039,5.0284,1.6472,0.4335,0.0433
6341403031,1205,55.7754,10.8047,33.8741,11.0967,2.9202,0.2920
6341403032,1205,92.4253,21.0579,53.8018,17.5656,4.7019,0.3468
6341403033,1205,84.1576,21.3699,47.3662,15.4216,4.1859,0.2203
6341403034,1205,39.3923,10.0027,22.1710,7.2185,1.9593,0.1031
6341403035,1205,204.3699,71.2110,116.3693,16.7896,6.3685,2.3158
6341403036,1205,4.7684,1.6615,2.7151,0.3917,0.1486,0.0540
6341403037,1205,25.0509,8.7288,14.2641,2.0580,0.7806,0.2839
6341403038,1205,0.6803,0.2293,0.4051,0.0459,0.0115,0.0000
6341403039,1205,1.2253,0.4130,0.7297,0.0826,0.0207,0.0000
6341403040,1205,10.7042,2.0736,6.5010,2.1296,0.5604,0.0560
6341403041,1205,42.0165,8.1393,25.5179,8.3593,2.1998,0.2200
6341403042,1205,57.8483,12.9576,33.8385,11.0522,2.9526,0.2267
6341403043,1205,65.2808,16.5765,36.7418,11.9624,3.2469,0.1709
6341403044,1205,54.2083,13.7649,30.5099,9.9335,2.6962,0.1419
6341403045,1205,35.7147,12.4445,20.3361,2.9341,1.1129,0.4047
6341403046,1205,72.5533,25.2806,41.3122,5.9605,2.2609,0.8221
6341403047,1205,10.5630,3.6804,6.0152,0.8675,0.3289,0.1195
6341403048,1205,1.4768,0.4978,0.8795,0.0996,0.0249,0.0000
6341403049,1205,5.5974,1.8868,3.3333,0.3774,0.0943,0.0000
6341403050,1205,2.3062,0.2327,1.5657,0.5078,0.1481,0.0423
6341403053,1205,9.7717,0.9861,6.6340,2.1516,0.6275,0.1793
6341403054,1205,22.2142,2.2418,15.0812,4.8912,1.4266,0.4076
6341403055,1205,67.8988,10.3363,39.9195,15.8609,6.5938,1.9603
6341403056,1205,52.2498,7.9540,30.7190,12.2053,5.0741,1.5085
6341403057,1205,57.0299,7.8155,33.3388,14.7369,5.8281,1.6563
6341403058,1205,21.6137,1.9184,12.4055,7.2898,2.5578,0.6395
6341403059,1205,34.8083,3.0895,19.9787,11.7401,4.1193,1.0298
6341403060,1205,4.6938,0.4737,3.1866,1.0335,0.3014,0.0861
6341403064,1205,46.4073,4.6833,31.5058,10.2181,2.9803,0.8515
6341403065,1205,71.2118,10.8406,41.8673,16.6348,6.9156,2.0560
6341403066,1205,45.8030,6.9726,26.9288,10.6994,4.4481,1.3224
6341403067,1205,36.7859,4.9975,21.4949,9.5771,3.7739,1.0688
6341403068,1205,10.6589,0.9461,6.1178,3.5950,1.2614,0.3154
6341403069,1205,34.8927,3.0970,20.0272,11.7685,4.1293,1.0323
6341403072,1205,28.2230,3.4751,18.0441,6.7038,2.3618,0.7354
6341403074,1205,52.1673,6.9259,34.1728,11.0686,3.7418,1.1456
6341403075,1205,66.8512,11.4925,41.1720,12.3617,4.5893,1.1892
6341403076,1205,72.5986,12.6568,44.9619,12.9887,4.7290,1.1922
6341403077,1205,47.6624,8.6813,30.1827,7.5947,2.4974,0.5090
6341403078,1205,26.3033,3.1452,14.1243,9.0338,4.3757,1.2852
6341403079,1205,57.1447,6.7056,30.8384,19.6008,9.3078,2.7124
6341403082,1205,42.4339,5.5475,25.6712,11.2151,4.3821,1.4177
6341403083,1205,37.3073,5.3792,24.1196,7.8085,2.7764,0.8676
6341403084,1205,58.5534,8.4426,37.8555,12.2554,4.3575,1.3617
6341403085,1205,67.9132,13.1956,43.9853,8.7971,2.4632,0.3519
6341403086,1205,44.4181,8.6305,28.7682,5.7536,1.6110,0.2301
6341403087,1205,53.0866,9.5241,32.0787,10.4336,4.6953,1.2483
6341403088,1205,40.2492,5.8600,20.3559,14.0332,8.3274,2.6216
6341403089,1205,52.0259,7.5747,26.3119,18.1393,10.7640,3.3887
6341403094,1205,38.9219,5.6120,25.1635,8.1465,2.8965,0.9052
6341403095,1205,62.0488,12.0561,40.1870,8.0374,2.2505,0.3215
6341403096,1205,50.7208,9.8551,32.8502,6.5700,1.8396,0.2628
6341403097,1205,16.1031,3.0881,10.3107,2.2692,0.7268,0.1336
6341403098,1205,44.9691,6.5472,22.7430,15.6789,9.3040,2.9290
6341403099,1205,61.9521,9.0199,31.3321,21.6002,12.8177,4.0352
6341403102,1205,22.1328,1.0650,11.5773,9.4905,4.2598,1.4563
6341403103,1205,0.9077,0.0504,0.4034,0.4539,0.2017,0.0756
6341403104,1205,17.7300,0.9850,7.8800,8.8650,3.9400,1.4775
6341403105,1205,41.8779,4.4970,23.3280,14.0530,7.3076,4.2159
6341403107,1205,19.0437,1.3134,10.0017,7.5771,3.5865,0.9598
6341403108,1205,76.7257,5.2914,40.2962,30.5275,14.4497,3.8668
6341403109,1205,77.1324,5.3195,40.5099,30.6893,14.5263,3.8873
6341403111,1205,84.5347,2.5047,60.7398,21.2902,10.0189,1.8785
6341403112,1205,36.2507,1.1072,25.6969,9.4466,4.4288,0.8836
6341403115,1205,7.9221,0.8507,4.4130,2.6584,1.3824,0.7975
6341403116,1205,38.5802,4.1428,21.4910,12.9464,6.7321,3.8839
6341403117,1205,47.4346,4.0267,25.5388,17.6481,8.6613,3.3791
6341403118,1205,32.3560,2.2314,16.9933,12.8737,6.0936,1.6307
6341403119,1205,68.6914,4.7373,36.0767,27.3308,12.9366,3.4619
6341403121,1205,38.5300,4.3796,23.6753,10.2531,5.3082,1.2312
6341403122,1205,3.6891,0.1093,2.6507,0.9291,0.4372,0.0820
6341403124,1205,0.3032,0.0168,0.1348,0.1516,0.0674,0.0253
6341403125,1205,18.6471,1.6304,8.4713,8.5455,4.3884,1.6527
6341403126,1205,46.8086,4.3932,22.8131,19.6023,10.0992,4.3301
6341403127,1205,72.0904,8.4967,34.1338,29.2891,15.7362,5.8480
6341403128,1205,70.3699,8.1774,33.7951,28.0675,14.9235,4.8608
6341403129,1205,76.4225,8.1791,37.3695,30.4671,15.8544,5.0015
6341403131,1205,24.7614,3.1575,14.7903,6.6473,3.4899,0.8309
6341403132,1205,36.2931,4.2935,21.5424,10.2313,5.6993,1.1299
6341403135,1205,19.4959,1.5659,8.1429,9.7871,5.0110,1.6442
6341403136,1205,66.7503,5.3615,27.8797,33.5092,17.1567,5.6295
6341403137,1205,57.7913,6.8862,25.2967,25.5195,13.8365,4.7582
6341403138,1205,59.9426,8.7645,27.0759,23.9457,13.6162,4.8518
6341403139,1205,65.0141,9.5060,29.3667,25.9717,14.7682,5.2622
6341403141,1205,4.6213,0.5893,2.7604,1.2406,0.6513,0.1551
6341403142,1205,61.2458,6.7417,36.1486,18.0007,10.4975,1.7741
6341403145,1205,3.1194,0.2506,1.3029,1.5659,0.8018,0.2631
6341403146,1205,52.2778,4.1990,21.8349,26.2439,13.4369,4.4090
6341403147,1205,57.7568,6.2265,24.9430,26.5243,14.1254,4.7892
6341403148,1205,56.9133,8.3215,25.7076,22.7356,12.9281,4.6066
6341403149,1205,24.8361,3.6314,11.2184,9.9215,5.6416,2.0102
6341403152,1205,32.4552,2.3970,15.0125,15.0457,6.9091,1.6091
6341403155,1205,11.4133,1.3738,5.2840,4.7556,3.5931,1.0568
6341403156,1205,44.8466,5.3982,20.7623,18.6861,14.1184,4.1525
6341403157,1205,59.9955,7.0369,31.0938,21.8648,12.4330,3.2417
6341403158,1205,81.4507,9.3681,45.5395,26.5430,10.4090,2.0818
6341403159,1205,83.2597,9.5762,46.5509,27.1325,10.6402,2.1280
6341403160,1205,17.9790,1.3598,8.7629,7.8564,2.8706,0.6043
6341403161,1205,10.8791,0.8228,5.3024,4.7539,1.7370,0.3657
6341403162,1205,29.9871,2.2679,14.6155,13.1036,4.7879,1.0080
6341403166,1205,4.1652,0.5014,1.9283,1.7355,1.3113,0.3857
6341403167,1205,25.9048,3.0889,12.5182,10.2977,7.1335,2.0324
6341403168,1205,15.8558,1.8237,8.8651,5.1671,2.0263,0.4053
6341403169,1205,61.8237,7.1107,34.5660,20.1470,7.9008,1.5802
6341403170,1205,13.1949,1.0048,6.3820,5.8080,2.2639,0.4638
6341403171,1205,23.0487,1.7959,10.8574,10.3954,4.8849,0.9302
6341403172,1205,25.3249,2.0540,11.8825,11.3884,5.3997,1.6275
6341403173,1205,0.8677,0.0826,0.3719,0.4132,0.2892,0.1240
6341403176,1205,1.6502,0.1986,0.7640,0.6876,0.5195,0.1528
6341403177,1205,34.6813,11.5259,17.1529,6.0026,2.4307,0.5706
6341403179,1205,86.9646,24.5222,47.7928,14.6496,5.9148,1.1163
6341403180,1205,17.7388,1.4305,8.0111,8.2972,4.8639,0.8583
6341403182,1205,6.0477,0.5760,2.5919,2.8798,2.0159,0.8640
6341403183,1205,1.8942,0.1804,0.8118,0.9020,0.6314,0.2706
6341403186,1205,10.7261,1.1918,2.3836,7.1507,2.7808,0.7945
6341403187,1205,19.7789,4.5175,7.2514,8.0100,3.1442,0.8609
6341403189,1205,74.4837,27.7661,40.5474,6.1703,2.6444,0.4407
6341403190,1205,28.4074,2.2909,12.8291,13.2873,7.7891,1.3745
6341403191,1205,2.8350,0.2286,1.2803,1.3260,0.7773,0.1372
6341403192,1205,4.8736,0.4642,2.0887,2.3208,1.6245,0.6962
6341403194,1205,0.4668,0.0445,0.2000,0.2223,0.1556,0.0667
6341403200,1205,74.1965,7.8693,46.4665,19.8607,11.2419,2.6231
6341403201,1205,0.6766,0.0718,0.4237,0.1811,0.1025,0.0239
6341403203,1205,13.0451,1.3732,6.0419,5.4927,3.2269,1.2358
6341403204,1205,60.6494,6.3841,28.0903,25.5366,15.0027,5.7457
6341403205,1205,74.3828,8.2453,39.1211,26.6655,13.6836,4.9121
6341403207,1205,88.0128,7.7293,52.3021,27.4933,13.6736,4.9628
6341403208,1205,64.9828,3.6824,44.6215,16.2457,7.5813,2.8159
6341403209,1205,39.5368,2.2404,27.1486,9.8842,4.6126,1.7133
6341403210,1205,69.6484,7.3870,43.6182,18.6433,10.5528,2.4623
6341403211,1205,8.6571,0.9182,5.4216,2.3173,1.3117,0.3061
6341403213,1205,13.9389,1.4673,6.4559,5.8690,3.4480,1.3205
6341403214,1205,55.1915,5.8096,25.5624,23.2385,13.6526,5.2287
6341403215,1205,74.5756,8.2666,39.2225,26.7346,13.7191,4.9248
6341403216,1205,91.5980,10.1535,48.1754,32.8370,16.8506,6.0489
6341403217,1205,82.4826,6.9739,49.8158,25.2258,12.4795,4.5380
6341403218,1205,85.5901,4.8501,58.7719,21.3975,9.9855,3.7089
6341403219,1205,3.0352,0.1720,2.0842,0.7588,0.3541,0.1315
6341403220,1205,92.4618,12.4023,53.4377,26.6217,13.2935,2.9430
6341403221,1205,41.8401,5.7290,23.9803,12.1309,5.9833,1.3171
6341403222,1205,1.3216,0.1391,0.6121,0.5565,0.3269,0.1252
6341403223,1205,17.0949,2.2011,8.0644,6.7318,3.6134,1.3498
6341403224,1205,47.0764,5.4947,22.0009,19.1958,10.8190,4.0977
6341403225,1205,63.0238,6.5946,33.4229,22.7815,12.7398,4.1966
6341403226,1205,83.8611,8.8563,44.4160,30.2746,16.7138,5.5769
6341403227,1205,69.8109,5.7659,40.7939,22.9114,12.1356,3.7068
6341403228,1205,63.0916,5.4804,34.4419,22.8921,12.4212,3.2438
6341403229,1205,39.2613,3.5216,20.9147,14.6609,8.0248,2.0483
6341403230,1205,56.8096,8.4931,31.3302,16.9863,7.9269,1.6986
6341403231,1205,0.2563,0.0383,0.1414,0.0766,0.0358,0.0077
6341403233,1205,22.6874,3.5534,10.9337,8.2003,3.8268,1.3667
6341403234,1205,11.6592,1.8261,5.6189,4.2142,1.9666,0.7024
6341403235,1205,69.0501,6.7891,36.9261,25.1693,15.2341,4.6365
6341403236,1205,68.3134,6.7167,36.5321,24.9008,15.0715,4.5870
6341403237,1205,66.5856,6.2277,35.5181,24.6138,14.0922,3.9130
6341403238,1205,83.6959,7.5134,44.5562,31.2767,17.1236,4.3683
6341403239,1205,59.0082,5.2972,31.4136,22.0511,12.0727,3.0798
6341403240,1205,90.5794,13.5418,49.9541,27.0835,12.6390,2.7084
6341403241,1205,63.8743,9.5493,35.2264,19.0986,8.9127,1.9099
6341403243,1205,5.2740,0.8261,2.5417,1.9063,0.8896,0.3177
6341403244,1205,25.0616,3.9253,12.0779,9.0584,4.2273,1.5097
6341403245,1205,68.4543,6.7305,36.6075,24.9522,15.1026,4.5965
6341403246,1205,63.5108,6.2445,33.9638,23.1502,14.0120,4.2645
6341403247,1205,82.1789,7.7437,43.8521,30.3161,17.5002,4.9300
6341403248,1205,83.5910,7.5040,44.5004,31.2375,17.1021,4.3628
6341403249,1205,52.3663,4.7009,27.8777,19.5690,10.7138,2.7331
6341403250,1205,46.3857,8.9324,29.6179,7.8354,3.1342,0.7835
6341403251,1205,60.3108,11.6139,38.5093,10.1876,4.0751,1.0188
6341403252,1205,2.1091,0.4061,1.3467,0.3563,0.1425,0.0356
6341403254,1205,17.8624,0.0000,17.8624,0.0000,0.0000,0.0000
6341403255,1205,34.7856,2.8396,16.0913,15.6180,7.6907,2.1297
6341403256,1205,52.5232,4.2876,24.2964,23.5818,11.6123,3.2157
6341403257,1205,59.3406,5.8534,30.7218,22.5062,11.2119,3.8371
6341403258,1205,67.7862,7.5318,37.8342,22.2451,11.2101,4.5541
6341403259,1205,52.5056,5.8340,29.3054,17.2305,8.6831,3.5275
6341403260,1205,36.7128,7.0697,23.4416,6.2015,2.4806,0.6201
6341403261,1205,41.7768,8.0449,26.6750,7.0569,2.8228,0.7057
6341403262,1205,16.0466,3.0901,10.2460,2.7106,1.0842,0.2711
6341403265,1205,39.6074,3.2333,18.3218,17.7829,8.7567,2.4249
6341403266,1205,59.0792,4.8228,27.3292,26.5254,13.0617,3.6171
6341403267,1205,70.3066,6.8829,36.2297,26.8794,13.3826,4.5357
6341403268,1205,80.8555,8.9839,45.1286,26.5340,13.3715,5.4322
6341403269,1205,74.1439,8.2382,41.3826,24.3315,12.2615,4.9812
6341403270,1205,69.3774,14.9244,44.0500,10.4030,4.1102,1.0063
6341403271,1205,50.2642,12.5286,31.6420,6.0935,2.3445,0.5474
6341403272,1205,50.7433,13.6645,32.0284,5.0504,1.9075,0.4761
6341403274,1205,1.1376,0.0000,1.1376,0.0000,0.0000,0.0000
6341403275,1205,15.5772,1.8920,7.3566,6.2925,3.3324,0.8501
6341403276,1205,57.7361,6.0243,27.0266,24.4401,12.5291,3.3159
6341403277,1205,50.8009,5.4081,25.9108,19.2637,8.4748,1.9471
6341403278,1205,43.4110,4.5623,23.6829,14.9858,6.2696,1.7781
6341403279,1205,58.2560,6.1270,31.7911,20.0975,8.4295,2.4060
6341403280,1205,57.3577,17.0923,35.6637,4.6018,1.6435,0.3287
6341403281,1205,39.6070,11.8027,24.6267,3.1776,1.1349,0.2270
6341403282,1205,89.7958,27.4014,57.1376,5.2568,1.8548,0.6244
6341403285,1205,13.1918,1.8738,6.2961,5.0219,2.7733,0.6746
6341403287,1205,56.2380,6.5684,28.9713,20.5204,9.0808,1.9733
6341403289,1205,36.6991,3.7258,19.7468,13.0403,4.8435,0.9315
6341403290,1205,75.7229,22.5650,47.0827,6.0752,2.1697,0.4339
6341403291,1205,18.4173,5.4883,11.4515,1.4776,0.5277,0.1055
6341403292,1205,84.8753,26.2188,54.6538,4.0027,1.3969,0.6447
6341403293,1205,10.2382,3.2331,6.7356,0.2694,0.0898,0.0898
6341403294,1205,9.2591,2.9239,6.0915,0.2437,0.0812,0.0812
6341403295,1205,54.3475,7.7198,25.9386,20.6891,11.4253,2.7791
6341403296,1205,44.2476,6.2852,21.1182,16.8443,9.3020,2.2627
6341403299,1205,32.5610,3.3057,17.5201,11.5699,4.2974,0.8264
6341403300,1205,98.6603,13.0159,64.0381,21.0857,9.6317,1.0413
6341403301,1205,79.1436,10.4411,51.3703,16.9146,7.7264,0.8353
6341403302,1205,46.8884,5.6761,29.8598,11.1668,5.5034,0.6435
6341403303,1205,43.2351,3.8208,25.9410,13.4733,7.6415,1.0055
6341403304,1205,25.8753,2.2867,15.5252,8.0635,4.5733,0.6018
6341403311,1205,78.2920,10.3288,50.8175,16.7326,7.6433,0.8263
6341403312,1205,84.8633,8.8533,52.4434,23.4025,12.5398,1.5788
6341403313,1205,33.5763,2.9672,20.1458,10.4633,5.9344,0.7808
6341403314,1205,8.3184,0.7351,4.9911,2.5923,1.4702,0.1935
6341403321,1205,61.2748,7.4785,39.6140,13.8115,6.2724,1.3588
6341403322,1205,33.3830,4.0822,21.4993,7.6196,3.5443,0.6444
6341403323,1205,38.2134,2.6485,22.7860,12.6014,7.6944,1.1737
6341403324,1205,32.0085,2.2047,19.0834,10.5682,6.4627,0.9884
6341403330,1205,57.4601,6.2486,36.9483,13.8556,6.2486,2.1734
6341403331,1205,75.4651,8.2066,48.5260,18.1972,8.2066,2.8545
6341403332,1205,70.9109,6.4743,44.5539,19.3260,10.1649,2.7030
